AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
1315.5792184,1416.6833,67.481895,0.001421004819869995,1000.0,1315.5792184,395,0.02016159,0.26411134,5.181964,-0.009915516,88.27743,0.7319116592407227,120,245760,1229.566724611912,245760,479.0
1374.1588245750002,1419.4554,74.31755,0.0012386242389678954,1000.0,1374.1588245750002,451,0.021299263,0.26708984,5.0674024,-0.014251875,80.69814,0.532505989074707,130,266240,1347.7627013379242,266240,486.0
1433.5766768500002,1457.6809,81.33395,0.0011963269233703612,1000.0,1433.5766768500002,515,0.032874316,0.33730468,4.9424276,-0.0064734207,77.95209,0.8796829506754875,140,286720,1460.5732514588162,286720,484.0
1449.679288675,1477.4012,91.12696,0.0012551823616027832,1000.0,1449.679288675,448,0.020176906,0.25761718,4.8445683,-0.017137961,67.109474,0.7256852388381958,150,307200,1576.4800891669001,307200,465.0
1454.44207345,1510.4553,95.7178,0.0014129496097564696,1000.0,1454.44207345,459,0.012266448,0.17817383,4.8223414,-0.020014051,54.79284,0.8039454519748688,160,327680,1689.6622666988987,327680,478.0
1490.349000225,1549.5758,102.00934,0.0014590049743652344,1000.0,1490.349000225,404,0.015019199,0.20336914,4.705003,-0.02385981,74.17922,0.7070107460021973,170,348160,1808.6700617789757,348160,480.0
1535.4853991,1544.206,107.72793,0.0015651496410369872,1000.0,1535.4853991,398,0.03400568,0.32133788,4.6351314,-0.0028899326,47.345783,0.8400666266679764,180,368640,1928.3203695749398,368640,473.0
1554.719705425,1570.863,114.51927,0.0012618512630462647,1000.0,1554.719705425,433,0.014820655,0.19477539,4.599236,-0.019606201,48.598167,0.8154831230640411,190,389120,2048.211640510941,389120,448.0
1515.973345125,1500.7312,117.05156,0.0014146073818206786,1000.0,1515.973345125,389,0.028160349,0.3166992,4.5398207,-0.014946687,51.61436,0.6677171885967255,200,409600,2164.8951860638335,409600,442.0
1522.2452266249998,1642.7195,116.25785,0.0009866831302642821,1000.0,1522.2452266249998,470,0.040644918,0.3947754,4.4361024,-0.019744482,45.26354,0.7444153130054474,210,430080,2278.0637759678066,430080,438.0
1585.487318125,1577.3131,123.97086,0.0011062132835388183,1000.0,1585.487318125,445,0.024762858,0.2921875,4.3612022,-0.020721942,46.41487,0.8221365958452225,220,450560,2390.055319077801,450560,459.0
1563.763976525,1383.9811,123.585175,0.0012562298774719239,1000.0,1563.763976525,436,0.041661613,0.38168946,4.3292184,-0.019411713,180.29755,0.5590915381908417,230,471040,2504.371585863875,471040,441.0
1561.9425119250002,1577.6713,130.1248,0.0013655028343200683,1000.0,1561.9425119250002,422,0.01711359,0.23144531,4.304864,-0.021132274,23.316708,0.965606190264225,240,491520,2619.904785590945,491520,429.0
1604.8446090749999,1600.3439,130.93193,0.0014286141395568849,1000.0,1604.8446090749999,422,0.027360622,0.3100586,4.2252235,-0.010272127,29.364925,0.94125647097826,250,512000,2735.4833907159045,512000,428.0
1615.99339175,1652.1262,130.2888,0.0012469666957855225,1000.0,1615.99339175,452,0.02166235,0.27109376,4.13378,-0.02073198,20.067202,0.9798313677310944,260,532480,2854.2420824039727,532480,436.0
1619.5926854000002,1636.6736,133.24245,0.0014501261234283447,1000.0,1619.5926854000002,365,0.0232878,0.28828126,4.041566,-0.022395909,37.35867,0.8915909230709076,270,552960,2972.855264302809,552960,432.0
1604.45817735,1571.0969,138.31345,0.0014887434005737305,1000.0,1604.45817735,369,0.036968682,0.38549805,3.9278703,-0.02715894,33.58057,0.8268883526325226,280,573440,3093.183544970816,573440,408.0
1564.38216465,1200.5828,136.59473,0.0013019385814666748,1000.0,1564.38216465,406,0.017145839,0.22373047,3.8026977,-0.02372897,14.193283,0.9733003098517656,290,593920,3208.880724098999,593920,403.0
1543.8912883,1300.4146,133.75392,0.0013667201042175292,1000.0,1543.8912883,428,0.031043092,0.32978517,3.7852306,-0.012281288,22.583138,0.9477967657148838,300,614400,3319.677926664939,614400,388.0
1554.921731725,1697.263,135.75285,0.0013527987003326416,1000.0,1554.921731725,466,0.022590835,0.28798828,3.6367695,-0.025878644,14.630582,0.9582697153091431,310,634880,3428.7757483739406,634880,383.0
1563.232866525,1654.4506,142.3745,0.001208303928375244,1000.0,1563.232866525,423,0.023356562,0.27871093,3.6061034,-0.024042051,22.886728,0.9420610070228577,320,655360,3538.4708037499804,655360,397.0
1607.2172056,1601.2872,146.19278,0.0014220667362213136,1000.0,1607.2172056,588,0.024323912,0.29125977,3.5176816,-0.023199761,8.550285,0.9900797307491302,330,675840,3642.2156445519067,675840,388.0
1647.592267775,1648.2107,145.41711,0.0010994222640991211,1000.0,1647.592267775,459,0.021864869,0.26547852,3.3416874,-0.021220211,33.5299,0.9133291617035866,340,696320,3749.754940304905,696320,402.0
1645.6253390999998,1662.3577,148.80191,0.001103697681427002,1000.0,1645.6253390999998,566,0.025159458,0.29887694,3.2504914,-0.022552012,7.7294974,0.9840095695108175,350,716800,3851.9519575478043,716800,383.0
1661.8366843,1732.8945,146.04228,0.0011089420795440674,1000.0,1661.8366843,528,0.024247818,0.29667968,3.048304,-0.020119973,13.641942,0.9769617523998022,360,737280,3956.231290641008,737280,349.0
1685.8373295249999,1689.5723,151.58246,0.001011612033843994,1000.0,1685.8373295249999,528,0.03160925,0.35131836,2.8914132,-0.025316944,5.469945,0.9908699169754982,370,757760,4052.757966229925,757760,381.0
1702.951768775,1722.0598,151.44577,0.0010365442752838135,1000.0,1702.951768775,557,0.029231008,0.27246094,2.756866,-0.02386146,61.83012,0.8991231247782707,380,778240,4150.02953437902,778240,363.0
1663.5681937499999,1720.0153,153.34654,0.000882500696182251,1000.0,1663.5681937499999,521,0.034572966,0.36586913,2.535387,-0.020630162,21.92416,0.9278737455606461,390,798720,4242.786356448894,798720,332.0
1709.21794515,1757.4711,152.70712,0.0011023931980133057,1000.0,1709.21794515,465,0.03396461,0.35263672,2.3580568,-0.01661412,24.125927,0.9705444723367691,400,819200,4331.438961714972,819200,329.0
1726.8078993249997,1747.3082,156.4274,0.0009636909008026123,1000.0,1726.8078993249997,569,0.057858657,0.43886718,2.2717228,-0.0131043475,211.63858,0.7184547185897827,410,839680,4423.839362816885,839680,339.0
1699.351304925,1775.1326,155.53073,0.0011590205669403076,1000.0,1699.351304925,661,0.022837969,0.29868165,2.2011955,-0.029984389,8.705529,0.9867208627983928,420,860160,4512.415667305002,860160,336.0
1728.029406775,1805.9268,155.7297,0.0010070447444915772,1000.0,1728.029406775,533,0.023491124,0.28671876,2.1521335,-0.027487386,11.666132,0.9798644464462996,430,880640,4602.504330936819,880640,327.0
1784.6768208250003,1843.9434,151.3072,0.0010565546035766601,1000.0,1784.6768208250003,514,0.05410095,0.44633788,2.0947561,-0.03186959,19.412407,0.9846887355670333,440,901120,4690.321541952901,901120,341.0
1798.81556245,1918.9518,147.8104,0.0012357531547546386,1000.0,1798.81556245,584,0.04799727,0.40932617,1.9825447,-0.030031582,86.50649,0.7838231474161148,450,921600,4780.274923385819,921600,376.0
1836.507884825,1883.1664,153.95901,0.0011015137672424316,1000.0,1836.507884825,572,0.036311142,0.38344726,1.853246,-0.027348712,30.146175,0.9754370842128992,460,942080,4872.011800331995,942080,337.0
1876.0813502249998,1299.5295,164.34254,0.0010849318981170654,1000.0,1876.0813502249998,509,0.038326032,0.38652343,1.7544096,-0.026695255,24.492603,0.940777488052845,470,962560,4964.319142374909,962560,340.0
1853.176381975,1721.8678,158.32771,0.0010828680515289307,1000.0,1853.176381975,606,0.08544494,0.5209473,1.5974259,-0.021221275,224.1625,0.6451453864574432,480,983040,5051.213021389907,983040,344.0
