AverageReturn,MeanRew,SimRew-MeanRew,Time-MeanRew,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,sil_samples
1945.9619214999998,1941.2874,177.50888,0.0009047158718109131,1000.0,1945.9619214999998,414,0.03715929,0.37509766,0.7009897,-0.027599612,4.9178686,0.9941489077173173,640,1310720,3677.2509665961843,1310720,415.0
1954.1449799000002,1973.2494,176.11557,0.0008699092388153076,1000.0,1954.1449799000002,428,0.03813091,0.395459,0.68406063,-0.031839576,3.1494393,0.995835960842669,650,1331200,3733.6797665820923,1331200,400.0
1956.4443775749999,1942.9332,178.99518,0.0008382223129272461,1000.0,1956.4443775749999,433,0.044129185,0.41845703,0.6363271,-0.031939946,4.8250504,0.9929674714803696,660,1351680,3789.696571296081,1351680,399.0
1965.5481299750002,1957.5798,179.60986,0.0009430576324462891,1000.0,1965.5481299750002,405,0.044740118,0.42124024,0.5696542,-0.02171487,4.434108,0.9952379837632179,670,1372160,3845.4373781990726,1372160,413.0
1975.642709225,1958.8346,180.53024,0.0009042455196380616,1000.0,1975.642709225,371,0.03339728,0.36938477,0.5313145,-0.017499173,5.096669,0.993248616810888,680,1392640,3901.3788837511092,1392640,409.0
1974.7170548499998,1967.9451,180.8616,0.000873580265045166,1000.0,1974.7170548499998,411,0.04448545,0.41835937,0.45359874,-0.025444675,10.379436,0.9824558328837156,690,1413120,3958.528033358045,1413120,407.0
1979.131158625,1977.9443,180.9461,0.0008608682155609131,1000.0,1979.131158625,425,0.049437422,0.42358398,0.36630017,-0.015410336,8.61442,0.9894179338589311,700,1433600,4015.8093601271976,1433600,406.0
1983.2376728000004,1999.1199,179.07457,0.0008346780776977539,1000.0,1983.2376728000004,432,0.035456218,0.36689454,0.34404156,-0.019622773,5.9635563,0.9917676439508796,710,1454080,4071.6501201910432,1454080,401.0
1985.080895725,1978.1719,181.72104,0.0008760414123535156,1000.0,1985.080895725,397,0.059577752,0.48120117,0.31437427,-0.014792142,3.7539196,0.9954912746325135,720,1474560,4127.601705957204,1474560,423.0
1985.624696225,1992.7924,181.12181,0.0008363883018493652,1000.0,1985.624696225,420,0.048613355,0.4305664,0.28822026,-0.0142746745,8.642899,0.9872536323964596,730,1495040,4182.511839589104,1495040,386.0
1981.8126889749997,1989.8643,181.66568,0.0008736794948577881,1000.0,1981.8126889749997,428,0.060550146,0.46953124,0.23914473,-0.023190463,9.799463,0.9843908110633492,740,1515520,4237.914418718079,1515520,395.0
1992.863984375,2010.2869,182.0079,0.0009112926959991455,1000.0,1992.863984375,435,0.063700296,0.49057618,0.11542716,-0.026423898,10.288858,0.9835769645869732,750,1536000,4293.653922817204,1536000,410.0
2001.262622225,2016.7502,181.24782,0.0008440808773040771,1000.0,2001.262622225,425,0.037830394,0.39121094,-0.005561994,-0.017770415,9.551159,0.9883498949930072,760,1556480,4349.937935928116,1556480,433.0
2010.75867565,1978.6211,184.65025,0.0008660496711730958,1000.0,2010.75867565,416,0.034973107,0.3791992,0.029514095,-0.022332314,4.510276,0.9958728621713817,770,1576960,4406.908985316986,1576960,410.0
2011.7771433500002,2011.0127,182.57971,0.0009255960941314698,1000.0,2011.7771433500002,379,0.044964924,0.3765625,-0.06778422,-0.01800108,7.4403763,0.9906518775969744,780,1597440,4464.602000909159,1597440,406.0
2008.4046725250003,2001.2201,183.40942,0.0008686317920684815,1000.0,2008.4046725250003,378,0.04333331,0.42441407,-0.047769923,-0.022829894,6.60678,0.9925176743417978,790,1617920,4521.685363626108,1617920,421.0
2016.4383655999998,2040.857,181.92445,0.0008906651973724365,1000.0,2016.4383655999998,442,0.045330845,0.4173828,-0.08764622,-0.029085621,3.9966633,0.995069567579776,800,1638400,4576.941201100126,1638400,385.0
2024.4585066749999,2014.9121,186.87178,0.0008223421573638916,1000.0,2024.4585066749999,422,0.042187046,0.41347656,-0.10619062,-0.020851923,6.3441577,0.9921986372210085,810,1658880,4633.32315657218,1658880,374.0
2021.8428845000003,2042.6584,185.3292,0.0008522921562194824,1000.0,2021.8428845000003,426,0.03835424,0.39086914,-0.16720821,-0.021851853,5.647773,0.9932664334774017,820,1679360,4688.353100745007,1679360,368.0
2021.95038275,2018.7058,188.99327,0.0008892463207244873,1000.0,2021.95038275,422,0.040643953,0.4074707,-0.14730556,-0.020852597,5.127385,0.994178606197238,830,1699840,4744.650954964105,1699840,379.0
2035.231917175,2028.684,187.95218,0.0008374111175537109,1000.0,2035.231917175,437,0.04012465,0.396875,-0.1821882,-0.027290499,4.411978,0.9954701201058924,840,1720320,4799.698352813022,1720320,418.0
2038.67254995,2026.8525,188.57622,0.0008643326282501221,1000.0,2038.67254995,438,0.031881627,0.36328125,-0.24521124,-0.027557641,4.575364,0.9944153539836407,850,1740800,4855.935501204105,1740800,394.0
2042.05002465,2016.1619,188.4956,0.0009001458644866943,1000.0,2042.05002465,363,0.052858938,0.4498047,-0.25919956,-0.027144298,3.958477,0.9949610969051719,860,1761280,4912.647020286182,1761280,413.0
2043.4627858749998,2052.2505,185.72736,0.0008803664684295655,1000.0,2043.4627858749998,438,0.041915208,0.39536133,-0.26264066,-0.018322343,11.723145,0.9877314232289791,870,1781760,4968.721835350152,1781760,402.0
2042.4307983499998,2050.456,185.9442,0.0008313857555389405,1000.0,2042.4307983499998,437,0.037921634,0.39316407,-0.28376657,-0.026804427,6.011446,0.993302452377975,880,1802240,5025.006960795028,1802240,402.0
2042.7688924499998,2028.3262,189.0532,0.0008668412685394287,1000.0,2042.7688924499998,377,0.061802365,0.48984376,-0.24929821,-0.02877615,11.231219,0.98276555724442,890,1822720,5080.579503264045,1822720,379.0
